"","genes","logFC","logCPM","LR","PValue","ENSEMBL","SYMBOL","GENENAME"
"2549","ENSG00000242534",-4.95591339411767,0.0817733257745697,16.6434674896603,0.014400515686848,"ENSG00000242534","IGKV2D-28","immunoglobulin kappa variable 1/OR2-108 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5767]"
"13195","ENSG00000211890",-3.59982023649227,7.13661030819405,16.645221929011,0.014400515686848,"ENSG00000211890","IGHA2","fatty acyl-CoA reductase 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49279]"
"18470","ENSG00000211652",-4.11408954040888,1.63083111219303,16.6108629644661,0.014400515686848,"ENSG00000211652","IGLV7-43","novel transcript, intronic to MAGI1"
"18492","ENSG00000211673",-4.62897894694155,5.11587485909756,16.6110324779705,0.014400515686848,"ENSG00000211673","IGLV3-1","novel transcript, overlapping to MRPL3"
"5192","ENSG00000145569",1.61177065810688,3.37895971542768,16.5532962907069,0.0146087144763187,"ENSG00000145569","OTULINL","OTU deubiquitinase with linear linkage specificity like"
"3945","ENSG00000174255",-2.99398013295525,0.996389641356338,16.3222099149208,0.0162447712374319,"ENSG00000174255","ZNF80","zinc finger protein 80"
"2541","ENSG00000242076",-4.07502440903312,3.31464558818516,16.1992618727039,0.0170422595066123,"ENSG00000242076","IGKV1-33","immunoglobulin kappa variable 1-27 [Source:HGNC Symbol;Acc:HGNC:5735]"
"17878","ENSG00000088340",-2.10416024550862,4.54257486078165,16.1494101074761,0.0170422595066123,"ENSG00000088340","FER1L4","fer-1 like family member 4 (pseudogene)"
"18485","ENSG00000211667",-5.07311448950797,-0.507518284010027,16.1446252242647,0.0170422595066123,"ENSG00000211667","IGLV3-12","novel transcript, overlapping SUSD1"
"13263","ENSG00000211972",-3.8483872636534,0.144294158722853,16.1082839283842,0.0170706368816456,"ENSG00000211972","IGHV3-66","hect domain and RLD 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:4872]"
"18489","ENSG00000211671",-3.73284328879439,4.62929297188877,16.0857679503937,0.0170706368816456,"ENSG00000211671","None","novel transcript, overlapping to FAM83B"
"2547","ENSG00000239975",-4.19319312199737,-0.388271123882987,15.8242732337845,0.0193194427142933,"ENSG00000239975","IGKV1D-33","immunoglobulin kappa variable 1-8 [Source:HGNC Symbol;Acc:HGNC:5743]"
"2514","ENSG00000240040",-4.20095211857539,-1.27066598667278,15.6972220297772,0.020370454981516,"ENSG00000240040","AC244205.1","immunoglobulin heavy variable 3-7 [Source:HGNC Symbol;Acc:HGNC:5620]"
"2532","ENSG00000240382",-3.60799103263701,3.15814925408453,15.6658756631944,0.0204232280056342,"ENSG00000240382","IGKV1-17","immunoglobulin heavy variable 7-56 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5667]"
"13217","ENSG00000226777",-3.60496969468714,2.97687492208416,15.6048617762789,0.020803968275517,"ENSG00000226777","FAM30A","family with sequence similarity 30 member A"
"9910","ENSG00000173145",0.77427206477476,4.88115004192985,15.4904888014488,0.0215120351156028,"ENSG00000173145","NOC3L","NOC3 like DNA replication regulator"
"16360","ENSG00000167476",-2.73916587708296,1.16889519189258,15.5137471565134,0.0215120351156028,"ENSG00000167476","JSRP1","junctional sarcoplasmic reticulum protein 1"
"18478","ENSG00000211659",-3.98101937203654,3.88333787091172,15.4402920524631,0.0218003470485501,"ENSG00000211659","IGLV3-25","novel transcript, overlapping HIST4H4"
"13281","ENSG00000270356",-3.87459706945158,-1.54224130140785,15.4086027257192,0.021881084071172,"ENSG00000270356","IGHV1OR15-4","high-mobility group box 3 (HMGB3) pseudogene"
"1440","ENSG00000122224",-2.58285629789494,3.07971466385211,15.3739935196582,0.0219998337355753,"ENSG00000122224","LY9","lymphocyte antigen 9"
"2554","ENSG00000242766",-5.14398910539719,-0.821368157222564,15.2754867760347,0.0226615238306456,"ENSG00000242766","IGKV1D-17","immunoglobulin kappa variable 1D-39 [Source:HGNC Symbol;Acc:HGNC:5756]"
"2560","ENSG00000242580",-4.70774996128592,-0.380203215026615,15.2235452360465,0.0226615238306456,"ENSG00000242580","IGKV1D-43","immunoglobulin kappa variable 2-29 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:5784]"
"13227","ENSG00000211941",-3.98990848692554,3.75328824328639,15.2450757093682,0.0226615238306456,"ENSG00000211941","IGHV3-11","GATA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51108]"
"15096","ENSG00000128438",-3.5232776799198,3.01911626547888,15.2545088166331,0.0226615238306456,"ENSG00000128438","TBC1D27P","long intergenic non-protein coding RNA 526 [Source:HGNC Symbol;Acc:HGNC:28278]"
"17084","ENSG00000226025",-3.21132726631441,0.838022928297974,15.1623315024918,0.0231261438320742,"ENSG00000226025","LGALS17A","galectin 14 pseudogene"
"18486","ENSG00000211668",-3.4049274484042,5.23424521254581,15.053062326291,0.0242125041557346,"ENSG00000211668","IGLV2-11","novel transcript, overlapping to ARMCX3"
"14063","ENSG00000162078",3.5735857754806,1.07302737597074,14.9819111502664,0.0248469800778715,"ENSG00000162078","ZG16B","zymogen granule protein 16B"
"2559","ENSG00000211632",-3.52346280105383,-0.437114884443663,14.921668862536,0.025259708229525,"ENSG00000211632","IGKV3D-11","immunoglobulin kappa variable 2-28 [Source:HGNC Symbol;Acc:HGNC:5783]"
"13201","ENSG00000253701",-3.15999233532031,0.58878014522876,14.9065992817382,0.025259708229525,"ENSG00000253701","None","ferritin heavy chain 1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:3981]"
"18055","ENSG00000124256",-2.35288816626599,2.94421095738258,14.885388682312,0.025259708229525,"ENSG00000124256","ZBP1","Z-DNA binding protein 1"
"2555","ENSG00000241244",-4.53306258325907,0.194547205438303,14.8376988161378,0.0256154179691891,"ENSG00000241244","IGKV1D-16","immunoglobulin kappa variable 1D-43 [Source:HGNC Symbol;Acc:HGNC:5758]"
"2515","ENSG00000231486",-3.69855923288356,2.2443571574493,14.8051252128205,0.0257721096402062,"ENSG00000231486","None","immunoglobulin heavy variable 3-71 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5621]"
"12571","ENSG00000185974",-1.20434743869803,2.82614017965457,14.7612636814105,0.0260887242979995,"ENSG00000185974","GRK1","G protein-coupled receptor kinase 1"
"17482","ENSG00000126583",-2.91621710798551,-0.993665238828281,14.6218274921339,0.0277862787560473,"ENSG00000126583","PRKCG","protein kinase C gamma"
"10639","ENSG00000133321",-1.16929648010884,4.84611225579479,14.5311879438215,0.0285352005569484,"ENSG00000133321","PLAAT4","phospholipase A and acyltransferase 4"
"17141","ENSG00000105369",-3.63326596416602,5.10470725923902,14.5473172796913,0.0285352005569484,"ENSG00000105369","CD79A","CD79a molecule"
"2518","ENSG00000211595",-3.39582355688086,4.51268382786174,14.4712366300401,0.028876020802835,"ENSG00000211595","IGKJ3","immunoglobulin heavy variable 3-74 [Source:HGNC Symbol;Acc:HGNC:5624]"
"18471","ENSG00000253818",-4.28532557315392,0.792265931173013,14.4691614289146,0.028876020802835,"ENSG00000253818","IGLV1-41","novel transcript, intronic to PKD1"
"7543","ENSG00000070669",-1.12708146307423,5.74296193200469,14.4288693592813,0.0291962883499377,"ENSG00000070669","ASNS","asparagine synthetase (glutamine-hydrolyzing)"
"4692","ENSG00000035720",-3.16844345741271,1.64757540031428,14.3845033783772,0.0295872825769574,"ENSG00000035720","STAP1","signal transducing adaptor family member 1"
"10773","ENSG00000173227",-2.65351522219061,-0.284929041726266,14.2796154977312,0.0309664987209158,"ENSG00000173227","SYT12","synaptotagmin 12"
"2546","ENSG00000251546",-3.68714973173656,1.34777706357359,14.1818980113277,0.0322907303577386,"ENSG00000251546","IGKV1D-39","immunoglobulin kappa variable 1-6 [Source:HGNC Symbol;Acc:HGNC:5742]"
"18498","ENSG00000211679",-3.14762210042163,6.15858292779035,14.1466382068388,0.0325758346137426,"ENSG00000211679","IGLC3","novel transcript, overlapping to PLOD2"
"3135","ENSG00000188282",-2.86866412299656,0.55558564869032,14.0770625064972,0.0334718863801627,"ENSG00000188282","RUFY4","RUN and FYVE domain containing 4"
"580","ENSG00000260920",-1.33059280793873,0.118511167433535,14.0492004651793,0.0336416309465084,"ENSG00000260920","AL031985.3","CCDC84 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54215]"
"9222","ENSG00000148346",-2.78704846504071,2.65201876570238,13.97196632731,0.0344696008855947,"ENSG00000148346","LCN2","lipocalin 2"
"19092","ENSG00000102096",-1.8187185515834,5.40882916209115,13.967322437279,0.0344696008855947,"ENSG00000102096","PIM2","Pim-2 proto-oncogene, serine/threonine kinase"
"2535","ENSG00000241294",-3.15520317356927,1.7646123924889,13.8659641782647,0.0356259580949979,"ENSG00000241294","IGKV2-24","immunoglobulin kappa joining 4 [Source:HGNC Symbol;Acc:HGNC:5722]"
"6223","ENSG00000213886",-2.81993787400772,-0.442701776585039,13.83729043228,0.0356259580949979,"ENSG00000213886","UBD","ubiquitin D"
"13234","ENSG00000211947",-3.55704216730235,3.79960813706548,13.835033061271,0.0356259580949979,"ENSG00000211947","IGHV3-21","general transcription factor IIi pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:51735]"
"13256","ENSG00000253131",-4.12557897664897,-1.75628747663034,13.8617419346419,0.0356259580949979,"ENSG00000253131","IGHV7-56","H3 histone pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:19823]"
"12570","ENSG00000186009",-1.40921050198078,-0.916704742830137,13.7476118814177,0.036983595827953,"ENSG00000186009","ATP4B","ATPase H+/K+ transporting subunit beta"
"2788","ENSG00000150551",-1.97900641934793,-0.836336451425357,13.7264720791293,0.0370652294877312,"ENSG00000150551","LYPD1","LY6/PLAUR domain containing 1"
"13222","ENSG00000211936",-3.88479768483143,3.22987723566576,13.6824579493109,0.0376053586518733,"ENSG00000211936","None","G protein-coupled receptor 21 [Source:HGNC Symbol;Acc:HGNC:4476]"
"2525","ENSG00000240671",-3.71930566390239,1.34441124934188,13.6291814593811,0.0383452611822251,"ENSG00000240671","IGKV1-8","immunoglobulin heavy variable 4-59 [Source:HGNC Symbol;Acc:HGNC:5654]"
"7390","ENSG00000185274",1.36626894441212,4.77536299728744,13.5477351423408,0.0393491435243533,"ENSG00000185274","GALNT17","polypeptide N-acetylgalactosaminyltransferase 17"
"18483","ENSG00000211665",-3.4336964129793,0.0920949799375836,13.5493841316664,0.0393491435243533,"ENSG00000211665","IGLV3-16","novel transcript, overlapping RABGAP1"
"13226","ENSG00000211940",-3.86235942999191,4.13310711275395,13.4673854404287,0.0404113812224641,"ENSG00000211940","None","GAS5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44119]"
"13280","ENSG00000259261",-4.22984745112632,1.2319104906522,13.4653938910059,0.0404113812224641,"ENSG00000259261","IGHV4OR15-8","heterogeneous nuclear ribonucleoprotein L pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48747]"
"13200","ENSG00000253755",-3.74761554373289,6.2325293475978,13.4193989652278,0.0410634177978928,"ENSG00000253755","IGHGP","fem-1 homolog A pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39830]"
"13260","ENSG00000211970",-3.67972210904976,1.90117206073696,13.3986711423801,0.0411707872841273,"ENSG00000211970","IGHV4-61","heat shock protein 90 alpha family class B member 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:5259]"
"7253","ENSG00000227191",-1.97167577367335,1.8392746896432,13.3316476058669,0.0423131581662809,"ENSG00000227191","TRGC2","novel transcript, antisense to ZFP28"
"10446","ENSG00000110427",-2.53193422894698,0.11072347504998,13.2765557086354,0.0432147659295813,"ENSG00000110427","KIAA1549L","KIAA1549 like"
"2539","ENSG00000253998",-4.28752300503669,0.711277097318009,13.1781460895207,0.0451709916755178,"ENSG00000253998","IGKV2-29","immunoglobulin kappa variable 1-16 [Source:HGNC Symbol;Acc:HGNC:5732]"
"18466","ENSG00000211648",-3.99517287631716,5.2906052437818,13.156169141975,0.0453323060166362,"ENSG00000211648","IGLV1-47","novel transcript, antisense TRABD"
"13232","ENSG00000211945",-3.45302427203126,4.48685326675829,13.1266839652317,0.0456799483351351,"ENSG00000211945","IGHV1-18","general transcription factor IIi pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:51725]"
"19038","ENSG00000124479",2.46227069913214,-0.793909340676252,13.0890896137588,0.0462330490544111,"ENSG00000124479","NDP","norrin cystine knot growth factor NDP"
"2552","ENSG00000225523",-4.25296955112735,-0.78254966005153,13.0426078052966,0.0470185858975449,"ENSG00000225523","IGKV6D-21","immunoglobulin kappa variable 1D-27 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5751]"
"2526","ENSG00000241755",-4.01121236548602,4.37040229503015,12.9862784139193,0.0480728884789889,"ENSG00000241755","IGKV1-9","immunoglobulin heavy variable 4-61 [Source:HGNC Symbol;Acc:HGNC:5655]"
"7928","ENSG00000242258",-2.77785938607183,-0.096382164270081,12.9490945641731,0.0482769288676901,"ENSG00000242258","LINC00996","long intergenic non-protein coding RNA 996"
"18482","ENSG00000211664",-3.61861876803144,1.28786130551335,12.9619519536303,0.0482769288676901,"ENSG00000211664","IGLV2-18","novel transcript, overlapping NRARP"
"6337","ENSG00000250535",-2.52761480108727,-1.24337726572148,12.9007257848857,0.0487843046979783,"ENSG00000250535","STK19B","novel transcript, antisense to PLXNC1"
"18501","ENSG00000222037",-4.39422952775869,3.85330595897112,12.9098218521965,0.0487843046979783,"ENSG00000222037","IGLC6","novel transcript, overlapping TTLL11"
"18463","ENSG00000211645",-3.09668947324807,-1.46705685954158,12.8573436867265,0.0495501139529116,"ENSG00000211645","IGLV1-50","novel transcript, antisense to ZNF720"
"8924","ENSG00000135069",-2.07095610098402,4.35491676296094,12.8114871581976,0.050052403367111,"ENSG00000135069","PSAT1","phosphoserine aminotransferase 1"
"13220","ENSG00000211934",-4.05435265161947,4.75576606734502,12.8103342604842,0.050052403367111,"ENSG00000211934","IGHV1-2","FTO pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43759]"
"18487","ENSG00000211669",-3.23590680558857,2.92655478853331,12.7705164824084,0.0507504278533491,"ENSG00000211669","IGLV3-10","novel transcript, overlapping to ARPC2 and GPBAR1"
"1871","ENSG00000185155",-2.69720669852406,-0.927234216666581,12.703692973207,0.0518286428440473,"ENSG00000185155","MIXL1","Mix paired-like homeobox"
"6169","ENSG00000198518",-1.97030279684211,0.969446660726554,12.7130717003957,0.0518286428440473,"ENSG00000198518","None","novel transcript, antisense to MYNN"
"11848","ENSG00000255733",-2.8053684673326,0.196250877580743,12.6462091768642,0.0526777956429777,"ENSG00000255733","IFNG-AS1","IFNG antisense RNA 1"
"16827","ENSG00000197124",0.876116385824728,3.99415843665794,12.654249546538,0.0526777956429777,"ENSG00000197124","ZNF682","zinc finger protein 682"
"1114","ENSG00000092621",-1.28821960841575,5.47802245999667,12.5022299360453,0.0553923084114032,"ENSG00000092621","PHGDH","phosphoglycerate dehydrogenase"
"4702","ENSG00000132465",-3.02990084792426,7.20443498340671,12.4862655369993,0.0553923084114032,"ENSG00000132465","JCHAIN","joining chain of multimeric IgA and IgM"
"13709","ENSG00000140465",-2.8470403393985,1.29773509626431,12.4907044472707,0.0553923084114032,"ENSG00000140465","CYP1A1","cytochrome P450 family 1 subfamily A member 1"
"18496","ENSG00000211677",-2.92389955555503,4.30642906463572,12.4999013033796,0.0553923084114032,"ENSG00000211677","IGLC2","novel transcript, overlapping to P2RY2"
"18892","ENSG00000130487",-2.40230471942059,1.77292614902878,12.5382003566764,0.0553923084114032,"ENSG00000130487","KLHDC7B","kelch domain containing 7B"
"5242","ENSG00000113594",0.833361746335079,7.74679539699277,12.4213917306712,0.0566852954451489,"ENSG00000113594","LIFR","LIF receptor subunit alpha"
"19479","ENSG00000147394",0.883063579920181,5.81299066721347,12.4174047562093,0.0566852954451489,"ENSG00000147394","ZNF185","zinc finger protein 185 with LIM domain"
"688","ENSG00000162366",-1.88221185269195,0.987607609845596,12.2701726875142,0.0599425516497563,"ENSG00000162366","PDZK1IP1","PDZK1 interacting protein 1"
"2817","ENSG00000150556",-2.8153333977802,-0.595585716170301,12.2626468607009,0.0599425516497563,"ENSG00000150556","LYPD6B","LY6/PLAUR domain containing 6B"
"7533","ENSG00000004799",1.77498170960778,7.6477436067211,12.2811837766663,0.0599425516497563,"ENSG00000004799","PDK4","pyruvate dehydrogenase kinase 4"
"13215","ENSG00000211923",-3.5014585217444,-1.80884580234729,12.2865139923203,0.0599425516497563,"ENSG00000211923","IGHD3-10","FNDC1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41460]"
"14828","ENSG00000262061",2.02493940174866,0.471266189776707,12.1683878905006,0.0626313076924462,"ENSG00000262061","LOC100506388","uncharacterized LOC100506388"
