"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"31","7898725","CELA3A","10136","chymotrypsin like elastase 3A",-0.0670455101840508,5.41994776854275,-0.318527072185208,0.755395189366735,0.945678369844923,-5.99279081365616
"32","7898736","LINC00339","29092","long intergenic non-protein coding RNA 339",-0.0716523347892117,6.84407120230143,-0.338090641756383,0.740959624908935,0.939739697511968,-5.98629139226374
"33","7898799","C1QC","714","complement C1q C chain",-0.430699804148247,5.0507345478944,-1.29933883352379,0.217505508210035,0.626232799086562,-5.23920743227719
"34","7898805","C1QB","713","complement C1q B chain",-0.155602032687615,5.0214916295662,-0.508717058952191,0.619895280540553,0.900667550813,-5.91366897192823
"35","7898894","PITHD1","57095","PITH domain containing 1",-0.192669067568772,7.49014626510675,-0.994757160610973,0.338901656187601,0.752012832384592,-5.55933556828162
"36","7898939","NIPAL3","57185","NIPA like domain containing 3",-0.124904779983439,7.43741720052667,-0.674661849433575,0.51229408803432,0.856944770453216,-5.81636036546769
"37","7898957","RCAN3","11123","RCAN family member 3",0.0801945328103795,6.85044856069184,0.410524491983947,0.688437792431479,0.924400631675259,-5.95893333340902
"38","7898998","RHD","6007","Rh blood group D antigen",-0.0243571827221603,5.12515528733529,-0.102395110844166,0.920083079329206,0.987399207575269,-6.03902319961919
"39","7899160","CD52","1043","CD52 molecule",0.473735221221824,7.46003975840389,1.74601729765662,0.105554523578185,0.475291403608473,-4.66181729913344
"40","7899187","HMGN2","3151","high mobility group nucleosomal binding domain 2",0.25686132859512,11.0870005213831,1.33695892285744,0.205286437026895,0.614032222639251,-5.19514094074867
"41","7899323","SYTL1","84958","synaptotagmin like 1",0.319242176934203,7.36326596977738,1.8192303893245,0.0931344259720242,0.455380278196822,-4.5572469572392
"42","7899361","STX12","23673","syntaxin 12",-0.171929683509277,6.93161080362734,-1.21706937288255,0.246271651833472,0.658786861067088,-5.33226463159535
"43","7899392","SCARNA1","677774","small Cajal body-specific RNA 1",0.44102560338843,4.03438555152653,2.75195992168886,0.0171124586784573,0.272622375394224,-3.07298814839061
"44","7899394","THEMIS2","9473","thymocyte selection associated family member 2",-0.183815460046516,7.9072784481721,-0.860151393443166,0.406056057665721,0.792521518173526,-5.67804876268342
"45","7899436","SESN2","83667","sestrin 2",-0.334682261041407,6.89156206031508,-2.25331637136712,0.0431017702546226,0.35664621686318,-3.89465827687007
"46","7899455","PHACTR4","65979","phosphatase and actin regulator 4",0.00702427715668641,8.34084554445625,0.0379230933068219,0.970353722146633,0.996464791898762,-6.04364015351716
"47","7899499","RAB42","115273","RAB42, member RAS oncogene family",0.221450926713643,4.21194581918979,0.859021767692546,0.406655410820934,0.79271382949374,-5.67898146069274
"48","7899528","OPRD1","4985","opioid receptor delta 1",-0.00366968012771718,6.36477869441155,-0.0193471680868291,0.984872504424111,0.999305011545108,-6.04418332496365
"49","7899562","PTPRU","10076","protein tyrosine phosphatase receptor type U",-0.224538842519983,4.87028894238295,-1.02132780798583,0.326644558613504,0.738166497731285,-5.5341718389267
"50","7899604","ZCCHC17","51538","zinc finger CCHC-type containing 17",0.262840418058263,7.67261899804179,1.47600597296839,0.164921117944377,0.558642087781349,-5.02449348605504
"51","7899627","TINAGL1","64129","tubulointerstitial nephritis antigen like 1",-0.211474866131367,4.56101621883141,-1.22022746599907,0.245114370573993,0.657129979231133,-5.32877839203655
"52","7899821","KIAA1522","57648","KIAA1522",-0.217788817055013,5.9371277069408,-1.27576608056676,0.225457372814762,0.632544388248929,-5.2663416848504
"53","7899829","S100PBP","64766","S100P binding protein",-0.350442268551467,7.9399970317351,-2.10422311723036,0.0564256876112852,0.394209577913847,-4.12942934011249
"54","7899882","ZNF362","149076","zinc finger protein 362",-0.228446398780026,4.09136102763934,-1.23698258582705,0.239046123850415,0.650431085411137,-5.31016599176934
"55","7899884","ZSCAN20","7579","zinc finger and SCAN domain containing 20",-0.166249935715934,5.48238591892322,-1.04232465226058,0.317190118947206,0.727164051456344,-5.5138953271499
"56","7899927","GJB4","127534","gap junction protein beta 4",-0.162786171115925,4.84399219425268,-0.885225146835588,0.392905497918041,0.78608764269911,-5.65706922990478
"57","7900009","AGO4","192670","argonaute RISC component 4",0.147664936064419,7.58197726327295,0.738712908366862,0.473855143476458,0.835953674561955,-5.77203021683018
"58","7900129","SH3D21","79729","SH3 domain containing 21",-0.00229027383054969,5.26599579229902,-0.0100234237046394,0.992162326992465,0.999305011545108,-6.04432315005914
"59","7900146","ZC3H12A","80149","zinc finger CCCH-type containing 12A",0.139218774462276,7.1686709671794,0.712676606438512,0.489262052037259,0.846004393544764,-5.79049474159985
"60","7900157","RPS27","6232","ribosomal protein S27",-0.221691071835487,12.422234261913,-1.45258758008123,0.171211235931773,0.569095624786499,-5.05406023729785
"61","7900336","MACF1","23499","microtubule actin crosslinking factor 1",0.16480232569037,4.85479169238801,0.719366399400774,0.485274609657536,0.843449219962581,-5.78580827672719
"62","7900365","MFSD2A","84879","major facilitator superfamily domain containing 2A",0.0426815302021888,6.49989782704507,0.196060195970465,0.847744732792357,0.972838772631229,-6.02477882283266
"63","7900395","RLF","6018","rearranged L-myc fusion",0.0518654078071465,7.77829352195537,0.241487850516934,0.813130844641938,0.964111274858401,-6.01467118690187
"64","7900413","ZMPSTE24","10269","zinc metallopeptidase STE24",-0.00509169528046094,8.96492328709265,-0.0243908132797784,0.980929650358217,0.99743022048921,-6.04407068923295
"65","7900461","ZNF684","127396","zinc finger protein 684",-0.234328716332074,4.55183382014951,-1.33975657814835,0.204400580328993,0.612941192127414,-5.19182696916225
"66","7900488","MIR30E","407034","microRNA 30e",0.471646844844592,3.49649562438084,1.74765913490416,0.105260507278543,0.475013619942478,-4.65949908766973
"67","7900603","TMEM269","100129924","transmembrane protein 269",0.391840088449871,4.0246773013201,1.89886803412841,0.0811342269256591,0.438777629523248,-4.44085194383855
"68","7900609","ERMAP","114625","erythroblast membrane associated protein (Scianna blood group)",-0.00385567585921986,6.71167079631201,-0.0162315405114991,0.987308351342463,0.999305011545108,-6.04423992474736
"69","7900658","TIE1","7075","tyrosine kinase with immunoglobulin like and EGF like domains 1",0.0888303584246897,7.07743562384116,0.274210629357049,0.788444989825909,0.956591974730284,-6.00610332766703
"70","7900683","MPL","4352","MPL proto-oncogene, thrombopoietin receptor",-0.108286719905602,5.67243682370284,-0.314908359233359,0.758076123006396,0.945678369844923,-5.99395132235508
"71","7900792","PTPRF","5792","protein tyrosine phosphatase receptor type F",-0.240322967983242,5.57025638101918,-1.33058426900035,0.207316642533579,0.616259960000867,-5.20267309941926
"72","7900833","KDM4A","9682","lysine demethylase 4A",-0.0936812937755498,8.61927275419247,-0.5220641782381,0.610840376659665,0.900280850000688,-5.90679971402625
"73","7900911","DPH2","1802","diphthamide biosynthesis 2",0.0879313557800625,6.86743642561465,0.383580833801691,0.707795723731087,0.931448879180914,-5.96971332625684
"74","7900999","ARMH1","339541","armadillo like helical domain containing 1",0.160657874373078,6.29666432434818,0.587912279293383,0.567161836027982,0.886838297943389,-5.87043825268134
"75","7901050","SNORD38A","94162","small nucleolar RNA, C/D box 38A",0.0611284839697808,5.66227984306084,0.236960618262794,0.816563351849541,0.964995215957714,-6.0157718259338
"76","7901073","UROD","7389","uroporphyrinogen decarboxylase",-0.1593887380902,9.46912088871718,-0.82263871657051,0.426276144674763,0.802501191340379,-5.70844141963044
"77","7901091","TOE1","114034","target of EGR1, exonuclease",0.166655752902147,7.58029900372362,0.722246244450212,0.483564191749719,0.842550784176703,-5.78377849264697
"78","7901123","NASP","4678","nuclear autoantigenic sperm protein",0.00234283809914615,8.85741701681549,0.00929653357619693,0.992730689958197,0.999305011545108,-6.04433032077196
"79","7901187","LURAP1","541468","leucine rich adaptor protein 1",-0.149204904910279,5.62335651828346,-0.631562544837475,0.539160549745095,0.870538910964541,-5.84409526422197
"80","7901253","TEX38","374973","testis expressed 38",0.0763850254726042,3.78199539130251,0.358461100879497,0.726037019400891,0.936711211340353,-5.97912051616554
"81","7901287","CYP4Z1","199974","cytochrome P450 family 4 subfamily Z member 1",-0.275884187258104,3.5421267910109,-1.29634247141555,0.218503541997805,0.627630110046885,-5.24267710779668
"82","7901336","STRADB","55437","STE20 related adaptor beta",-0.0291539641342453,8.39501720191343,-0.153243907379938,0.8806756283615,0.978453334451422,-6.03239538359931
"83","7901460","GPX7","2882","glutathione peroxidase 7",0.203196029381248,7.28575299779169,0.847633453146179,0.412730920018083,0.796284736191545,-5.68832403991993
"84","7901513","SCP2","6342","sterol carrier protein 2",0.405637967867411,6.52088238234855,2.42602427718534,0.0314019670992211,0.323295963242528,-3.61540871254572
"85","7901549","CPT2","1376","carnitine palmitoyltransferase 2",0.268324092241222,7.07728059327636,1.70309653895549,0.113504494175873,0.491027747489514,-4.72196719082388
"86","7901748","FGGY","55277","FGGY carbohydrate kinase domain containing",-0.0270527741011684,5.60474093303841,-0.136887100880151,0.893321179103362,0.979858026340251,-6.03481419899068
"87","7901765","HOOK1","51361","hook microtubule tethering protein 1",-0.358064449230861,3.3813085481572,-1.56484667685359,0.142812300199425,0.536679898485727,-4.90945383801413
"88","7901788","NFIA","4774","nuclear factor I A",-0.581978560516863,7.31618198223252,-1.96912704306433,0.0717361274589405,0.427780075658194,-4.33603705286719
"89","7901802","MGC34796","414927","sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase) pseudogene",-0.139871687908121,4.90132202678881,-0.633667091843316,0.537830398405796,0.86958488814408,-5.84278056039497
"90","7901913","FOXD3","27022","forkhead box D3",-0.110515527673023,5.28119528275931,-0.52085063610722,0.611660933277476,0.90058619031023,-5.90743130060189
"91","7901915","ALG6","29929","ALG6 alpha-1,3-glucosyltransferase",0.210323998229597,6.65470015390851,1.0915475317478,0.295821359141097,0.711949286232324,-5.46502924944962
"92","7901931","EFCAB7","84455","EF-hand calcium binding domain 7",-0.121090473017789,4.80050486940485,-0.609871325110937,0.552977548496936,0.877490511189911,-5.85740714208968
"93","7901951","PGM1","5236","phosphoglucomutase 1",0.71728620843761,8.96487963736717,2.71817636574825,0.0182311086077164,0.276171376551683,-3.12991055386396
"94","7901993","CACHD1","57685","cache domain containing 1",0.0451142465511714,5.17243998809017,0.145542638860095,0.886625490567089,0.978632759991458,-6.03356808701907
"95","7902104","PDE4B","5142","phosphodiesterase 4B",-0.569566117868712,5.36513658805715,-2.27779491269317,0.0412213270852242,0.34956406570269,-3.85551778093931
"96","7902158","TCTEX1D1","200132","Tctex1 domain containing 1",0.277182522066528,7.22238320262444,0.461183473943308,0.652665020926658,0.908424887583602,-5.9367455281103
"97","7902189","IL23R","149233","interleukin 23 receptor",0.0365348988054222,2.63514457622758,0.212221246169953,0.835388678358518,0.970702034969051,-6.02142162009434
"98","7902227","GADD45A","1647","growth arrest and DNA damage inducible alpha",-0.330502286597937,7.99458324401581,-1.97191597598661,0.0713845699137913,0.427613935482694,-4.33183740931455
"99","7902282","HHLA3","11147","HERV-H LTR-associating 3",-0.443096152647223,5.15440455920878,-2.51645028124652,0.0265615952967176,0.305986787431654,-3.46664525339457
"100","7902353","LHX8","431707","LIM homeobox 8",0.0572615802004073,3.7785256588172,0.221918602595795,0.827996147128263,0.968683648470606,-6.01928054453297
"101","7902396","SNORD45C","692085","small nucleolar RNA, C/D box 45C",0.196765888459173,5.81982438128475,0.973400920886646,0.348991427362281,0.756776557501565,-5.57915508562559
"102","7902495","NEXN","91624","nexilin F-actin binding protein",0.0436753239267973,3.87713950079173,0.178702238190288,0.861062863304295,0.97376025238353,-6.02809047586582
"103","7902512","DNAJB4","11080","DnaJ heat shock protein family (Hsp40) member B4",-0.323442559077709,6.08580877058687,-1.37431773710581,0.193713149229961,0.601960675444297,-5.15047296705442
"104","7902541","IFI44L","10964","interferon induced protein 44 like",-3.10656158850883,5.76243158222931,-2.63483735595179,0.0213065210056248,0.288066613021451,-3.26973653686352
"105","7902553","IFI44","10561","interferon induced protein 44",-1.30899142570328,6.33793516832578,-1.95240184482365,0.0738780370366268,0.430193272595704,-4.36116095157242
"106","7902565","ADGRL2","23266","adhesion G protein-coupled receptor L2",-0.422230121527111,3.07684842433795,-1.94485575132392,0.0748635253453441,0.431218870078714,-4.37246163646908
"107","7902594","PRKACB","5567","protein kinase cAMP-activated catalytic subunit beta",-0.203176846153511,9.36880354119189,-0.778030551315013,0.451165746384375,0.820222116204978,-5.74300704222793
"108","7902687","CCN1","3491","cellular communication network factor 1",-0.397208872239684,4.44114086788623,-1.94404076993623,0.0749706770933875,0.431218870078714,-4.3736808111467
"109","7902799","LINC01140","339524","long intergenic non-protein coding RNA 1140",0.244204703114987,5.68359242294229,0.581776239621012,0.571160198143837,0.887250123008765,-5.8739990827774
"110","7902810","LMO4","8543","LIM domain only 4",-0.15782390374621,7.4982674462148,-0.330861841786508,0.746282013171449,0.940533675745458,-5.98873723447382
"111","7902874","LRRC8C","84230","leucine rich repeat containing 8 VRAC subunit C",-0.106959045909251,6.79608965959609,-0.641121038645425,0.53313417583309,0.86658037391865,-5.83809128362866
"112","7902934","BRDT","676","bromodomain testis associated",0.115322733898977,3.00305374830622,0.686642151446244,0.504967487881266,0.852789673539611,-5.80834983450513
"113","7902965","BTBD8","284697","BTB domain containing 8",-0.176029820777325,3.61958951973035,-0.758021822481389,0.46262506581962,0.829774718243684,-5.75794730424999
"114","7903022","SNORD21","6083","small nucleolar RNA, C/D box 21",0.299043304718142,6.26267576229122,1.3376645285753,0.205062716866453,0.613753233369378,-5.19430559107434
"115","7903188","PTBP2","58155","polypyrimidine tract binding protein 2",0.100248871152475,6.80909364363068,0.455484346959805,0.656647004037004,0.909730721571638,-5.93936610569924
"116","7903358","VCAM1","7412","vascular cell adhesion molecule 1",0.256306085875568,3.58444761391197,1.59950948189471,0.134905155473619,0.52409615076376,-4.86338180804831
"117","7903401","DNAJA1P5","94236","DnaJ heat shock protein family (Hsp40) member A1 pseudogene 5",-0.153113557403622,2.83722492383665,-0.78560671522229,0.446874277009761,0.81779209386656,-5.73725841067177
"118","7903404","RNPC3","55599","RNA binding region (RNP1, RRM) containing 3",-0.327265229563039,6.79931498134551,-1.92670787315912,0.0772831167285489,0.43546953797344,-4.39954927151258
"119","7903507","FAM102B","284611","family with sequence similarity 102 member B",0.0593887351831004,8.4898992399919,0.225497231999797,0.825272354495919,0.968683648470606,-6.01846645924573
"120","7903561","SPATA42","642864","spermatogenesis associated 42",-0.0921617089944373,2.76602899981178,-0.505287627964399,0.622232457667908,0.900667550813,-5.91540649461199
"121","7903765","GSTM1","2944","glutathione S-transferase mu 1",-0.42218779149065,5.78154328984275,-0.557043101446551,0.58742834323729,0.893425308015395,-5.88799382609893
"122","7903777","GSTM5","2949","glutathione S-transferase mu 5",0.0257114667177456,3.89796425608652,0.124564988755742,0.90286787896914,0.982434718875495,-6.03645680940254
"123","7903786","CSF1","1435","colony stimulating factor 1",-1.52507147962916,8.57294803172445,-5.87384834638832,6.66202077613061e-05,0.0522413462528242,1.90774888693806
"124","7903854","SLC6A17","388662","solute carrier family 6 member 17",-0.292971340418456,4.64260404304994,-1.36114193725082,0.197731970993691,0.605195618347224,-5.16632835791544
"125","7903893","CD53","963","CD53 molecule",-0.622846820175686,10.0698687810209,-3.15084996136442,0.0080784920261246,0.216760284326608,-2.39425343768485
"126","7903935","CHIAP2","149620","chitinase, acidic pseudogene 2",0.0273101395793667,3.0379298201356,0.181226096381747,0.85912352851865,0.97376025238353,-6.02762790908483
"127","7904018","CTTNBP2NL","55917","CTTNBP2 N-terminal like",-0.624515309971509,5.44080577694473,-3.22958569204405,0.00696535124713996,0.213010972091149,-2.25958203440326
"128","7904158","OLFML3","56944","olfactomedin like 3",-0.108815855848979,4.31692469524631,-0.462268178849817,0.651908391835843,0.908424887583602,-5.93624319815407
"129","7904226","SLC22A15","55356","solute carrier family 22 member 15",0.202755624283481,7.64015257634352,0.811176062571515,0.432584595240726,0.804152714582227,-5.71748805253941
"130","7904244","MAB21L3","126868","mab-21 like 3",-0.321618012457888,3.49124028026302,-1.91656031617614,0.0786670567054819,0.435728853747344,-4.41463957989795
"131","7904293","PTGFRN","5738","prostaglandin F2 receptor inhibitor",-0.108143882477148,5.2887242793174,-0.573776739289081,0.576395403734736,0.890331853435598,-5.87858833405099
"132","7904303","CD101","9398","CD101 molecule",-0.205562574041001,3.98233776284033,-0.747686960309687,0.468614961096761,0.832641009048437,-5.7655260733431
"133","7904364","WDR3","10885","WD repeat domain 3",-0.0639772432629968,7.53067220106479,-0.279580972280292,0.784415574359072,0.954666560476166,-6.00459460555116
"134","7904433","PHGDH","26227","phosphoglycerate dehydrogenase",0.250948233472904,9.78255003043183,0.909219099732976,0.380595926453405,0.777245826719637,-5.63650070318569
"135","7904480","RNVU1-3","101954272","RNA, variant U1 small nuclear 3",0.173553076018347,3.39087916694494,0.604032929151482,0.556729666297499,0.880771042343555,-5.86091564183323
"136","7904715","RNVU1-6","101954276","RNA, variant U1 small nuclear 6",0.159503492941582,6.06889515671589,0.695729195843793,0.49945191371923,0.850835363304812,-5.80218714856075
"137","7904726","TXNIP","10628","thioredoxin interacting protein",-0.368707376470997,10.6732414713357,-1.44482502915974,0.173340330094636,0.571253666959829,-5.06378888536133
"138","7904751","RBM8A","9939","RNA binding motif protein 8A",0.240416700354887,6.56853508162779,1.05394716204273,0.312044248567512,0.723849525190721,-5.50252448161832
"139","7904796","ANKRD35","148741","ankyrin repeat domain 35",0.0817666808823425,4.5685517356421,0.451622786436448,0.659351337971758,0.910481163707973,-5.9411238557146
"140","7904883","CHD1L","9557","chromodomain helicase DNA binding protein 1 like",0.16543254303617,8.34180029989686,0.569629472561388,0.579119542378006,0.891377248862093,-5.88094394772391
"141","7904927","GJA8","2703","gap junction protein alpha 8",0.0358291676328664,4.62801721910087,0.173046705248163,0.86541198497683,0.974025442462954,-6.029103578149
"142","7904965","PDE4DIP","9659","phosphodiesterase 4D interacting protein",-0.265337400342552,3.48039428425203,-1.30045051398607,0.217136166166805,0.625991747591196,-5.237918629681
"143","7904967","RNVU1-19","101954277","RNA, variant U1 small nuclear 19",-0.25922625518925,6.09158596544475,-0.627960504689956,0.541441468752712,0.872458502952287,-5.84633596523885
"144","7904974","PFN1P2","767846","profilin 1 pseudogene 2",0.385929554133655,10.6469824026631,2.25930170651876,0.0426345939831041,0.355036751664611,-3.8851023548654
"145","7905088","H2AC20","8338","H2A clustered histone 20",-0.2130616005773,11.6229737566977,-1.26276560957307,0.229941783790853,0.63827498096517,-5.28114625155256
"146","7905147","C1orf54","79630","chromosome 1 open reading frame 54",-0.284761679058807,4.29188734011212,-1.51628515300929,0.154559991199374,0.551187578978129,-4.97289056014304
"147","7905154","CIART","148523","circadian associated repressor of transcription",0.00390917129313806,4.25002731442208,0.0178374808947882,0.986052783511973,0.999305011545108,-6.04421198842912
"148","7905233","ADAMTSL4","54507","ADAMTS like 4",-0.124875756285822,6.33862342839104,-0.491529016391782,0.631651983741146,0.904018896616875,-5.92226406896836
"149","7905299","PRUNE1","58497","prune exopolyphosphatase 1",-0.366977093139871,6.80547602384994,-2.70540986029403,0.0186722816308255,0.276671267769144,-3.15138686341344
"150","7905324","C1orf56","54964","chromosome 1 open reading frame 56",-0.166177808580711,6.13638055798142,-1.03767407399494,0.319266609956925,0.728844929571728,-5.51841593296446
"151","7905329","MLLT11","10962","MLLT11 transcription factor 7 cofactor",-0.444258256674972,7.32182306394498,-1.84098200646846,0.0897067015794943,0.449523974342355,-4.52572123953852
"152","7905339","GABPB2","126626","GA binding protein transcription factor subunit beta 2",0.279067679333812,6.19269189559019,1.53912873439938,0.14893450487,0.543206856909574,-4.94321340996801
"153","7905510","LCE4A","199834","late cornified envelope 4A",0.270622823780714,4.83821477479122,1.50641216802523,0.157046943036081,0.553073253731107,-4.98562555431611
"154","7905525","LCE1B","353132","late cornified envelope 1B",-0.0492894315506098,3.09771939630464,-0.249154172723175,0.807327544574384,0.963804447310138,-6.0127603678323
"155","7905533","IVL","3713","involucrin",0.19729720286721,4.63932523220052,1.10122859143769,0.291748856040333,0.707566168901942,-5.45520177064106
"156","7905544","SPRR1A","6698","small proline rich protein 1A",0.0852813505888541,5.07959957357693,0.460314567736428,0.653271411213048,0.908555125556426,-5.93714710013339
"157","7905571","S100A9","6280","S100 calcium binding protein A9",0.0116701450613919,7.28750280054037,0.0127228010505567,0.990051697457414,0.999305011545108,-6.04429179851573
"158","7905576","S100A7A","338324","S100 calcium binding protein A7A",-0.100294655115341,3.77326269431727,-0.493457872509968,0.63032732034983,0.903898214643691,-5.92131362723314
"159","7905581","S100A1","6271","S100 calcium binding protein A1",0.112989632437904,4.13469711132322,0.548647583669194,0.593004911433094,0.896269870958146,-5.89261325836737
"160","7905677","CREB3L4","148327","cAMP responsive element binding protein 3 like 4",0.0282188274216297,5.99489591586882,0.155083501415414,0.879255497138975,0.978453334451422,-6.03210635153754
"161","7905789","IL6R","3570","interleukin 6 receptor",0.453464594066875,7.48443184974457,2.06726792564159,0.0602802237943788,0.403055292440676,-4.18656809685027
"162","7905848","LENEP","55891","lens epithelial protein",0.0961318516279412,5.10304895075181,0.431052392836678,0.673841019799543,0.917300104233368,-5.95024341988617
"163","7905881","ADAM15","8751","ADAM metallopeptidase domain 15",0.248201105818952,8.20848425553411,1.56268864605332,0.143317555843214,0.536870302740702,-4.91230065494675
"164","7905918","EFNA3","1944","ephrin A3",0.215926704981305,5.02950306172544,1.03852146866328,0.318887502996134,0.728844929571728,-5.51759347090865
"165","7905929","EFNA1","1942","ephrin A1",-0.262736850819242,5.84031502407096,-1.07915321195288,0.301097513738968,0.714274969499019,-5.47750780095099
"166","7905938","SLC50A1","55974","solute carrier family 50 member 1",0.0224466171198241,9.12944422788793,0.125576371441785,0.902083681262107,0.982434718875495,-6.03632780242772
"167","7905986","FDPS","2224","farnesyl diphosphate synthase",0.438271792557959,9.47005914817774,2.66616908846503,0.0200949118605005,0.279763862653011,-3.21727379393799
"168","7906061","SYT11","23208","synaptotagmin 11",-0.224413829091325,6.80531900286327,-0.854193536100605,0.409223846618495,0.794109731159715,-5.68295580823104
"169","7906085","LMNA","4000","lamin A/C",-0.195305512342532,8.029270632359,-0.703400028129729,0.494824069213926,0.84868667807278,-5.7969268880391
"170","7906107","SEMA4A","64218","semaphorin 4A",0.570056437475277,7.24293500447101,2.99151761928994,0.0109065962534746,0.236744437962946,-2.66641133457565
"171","7906205","BCAN","63827","brevican",-0.00284965027759654,6.24152647766604,-0.015343649105407,0.988002544379142,0.999305011545108,-6.04425423961849
